Sale_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Unit_Price,Gross_Sales,Discount_Rate,Discount_Amount,Net_Sales,Unit_Cost,Total_Cost,Profit,Sales_Channel,Payment_Method,Is_Return,Target_ID,Campaign_ID
3730,2025-07-13,2,110,10882,1,3200,3200,0.05,166.02,3033.98,1800,1800,1233.98,Mağaza,Banka Kartı,Hayır,1050,0
3731,2026-01-15,4,104,10600,1,24500,24500,0.07,1737.9,22762.1,17000,17000,5420.67,Mağaza,Banka Kartı,Hayır,1100,0
3732,2026-02-07,1,109,11199,1,8900,8900,0.19,-1680.93,-7219.07,5100,-5100,-2119.07,Online,Kredi Kartı,Evet,1105,9
3733,2025-01-11,6,101,10952,1,18500,18500,0.11,2031.76,16468.24,12500,12500,3721.22,Mağaza,Dijital Cüzdan,Hayır,1006,1
3734,2025-07-06,7,119,10243,1,450,450,0.09,39.61,410.39,150,150,260.39,Mağaza,Kredi Kartı,Hayır,1055,0
3735,2025-01-15,7,114,10660,2,5800,11600,0.09,1079.59,10520.41,3350,6700,3820.41,Mağaza,Dijital Cüzdan,Hayır,1007,1
3736,2025-10-24,2,108,10997,1,5200,5200,0.1,535.97,4664.03,3000,3000,1664.03,Online,Banka Kartı,Hayır,1074,5
3737,2026-02-15,5,119,10971,1,450,450,0.07,32.52,417.48,150,150,267.48,Online,Dijital Cüzdan,Hayır,1109,0
3738,2025-02-21,2,105,10651,1,2800,2800,0.12,349.5,2450.5,1450,1450,963.74,Mağaza,Kredi Kartı,Hayır,1010,0
3739,2025-01-28,6,102,10886,1,12500,12500,0.03,405.9,12094.1,8500,8500,3412.69,Mağaza,Dijital Cüzdan,Hayır,1006,0
3740,2025-01-17,1,119,10103,1,450,450,0.16,71.55,378.45,150,150,228.45,Mağaza,Nakit,Hayır,1001,0
3741,2025-12-17,6,107,10770,1,14500,14500,0.13,1843.27,12656.73,9300,9300,3356.73,Mağaza,Banka Kartı,Hayır,1094,8
3742,2026-03-04,3,119,10148,3,450,1350,0.16,221.28,1128.72,150,450,678.72,Online,Kredi Kartı,Hayır,1115,0
3743,2025-08-17,7,113,10819,2,950,1900,0.04,71.34,1828.66,430,860,968.66,Mağaza,Kredi Kartı,Hayır,1063,4
3744,2025-07-29,6,120,11010,1,1250,1250,0.07,90.17,1159.83,570,570,589.83,Mağaza,Kredi Kartı,Hayır,1054,0
3745,2026-03-07,3,116,10670,1,2300,2300,0.05,110.45,2189.55,1050,1050,1216.18,Mağaza,Kredi Kartı,Hayır,1115,0
3746,2025-10-21,8,103,11200,1,32000,32000,0.14,4514.29,27485.71,22500,22500,4573.43,Online,Kredi Kartı,Hayır,1080,5
3747,2025-04-14,2,118,10769,3,1800,5400,0.07,363.23,5036.77,850,2550,2486.77,Online,Nakit,Hayır,1026,2
3748,2025-07-23,8,104,10419,2,24500,49000,0.06,3130.85,45869.15,17000,34000,11181.11,Mağaza,Nakit,Hayır,1056,0
3749,2025-02-22,6,115,10777,1,1750,1750,0.13,230.4,1519.6,720,720,852.79,Mağaza,Dijital Cüzdan,Hayır,1014,0
3750,2026-01-10,8,111,11137,1,4200,4200,0.04,184.26,4015.74,2350,2350,1665.74,Mağaza,Kredi Kartı,Hayır,1104,0
3751,2025-02-23,1,115,11192,2,1750,3500,0.13,455.97,3044.03,720,1440,1710.57,Mağaza,Nakit,Hayır,1009,0
3752,2025-10-03,2,116,10533,1,2300,2300,0.12,266.44,2033.56,1050,1050,1054.73,Mağaza,Nakit,Hayır,1074,5
3753,2025-12-01,6,117,11104,3,3100,9300,0.18,1716.17,7583.83,1200,3600,4249.27,Online,Dijital Cüzdan,Hayır,1094,8
3754,2025-01-31,8,118,10908,4,1800,7200,0.07,522.95,6677.05,850,3400,3277.05,Online,Nakit,Hayır,1008,0
3755,2025-05-15,1,118,10228,2,1800,3600,0.19,667.37,2932.63,850,1700,1232.63,Mağaza,Dijital Cüzdan,Hayır,1033,0
3756,2025-02-27,1,109,11061,1,8900,8900,0.15,1331.66,7568.34,5100,5100,2468.34,Mağaza,Kredi Kartı,Hayır,1009,0
3757,2025-04-15,2,119,10990,1,450,450,0.07,31.1,418.9,150,150,268.9,Mağaza,Banka Kartı,Hayır,1026,2
3758,2025-09-23,7,115,11176,1,1750,1750,0.11,198.06,1551.94,720,720,886.26,Mağaza,Banka Kartı,Hayır,1071,0
3759,2026-06-06,6,118,10178,2,1800,3600,0.06,227.17,3372.83,850,1700,1672.83,Mağaza,Banka Kartı,Hayır,1142,11
3760,2026-05-11,2,120,10468,1,1250,1250,0.05,57.69,1192.31,570,570,622.31,Online,Dijital Cüzdan,Hayır,1130,0
3761,2025-09-10,1,103,10622,1,32000,32000,0.07,2385.75,29614.25,22500,22500,6670.04,Mağaza,Kredi Kartı,Hayır,1065,4
3762,2025-10-22,4,108,11133,1,5200,5200,0.09,469.35,4730.65,3000,3000,1730.65,Mağaza,Dijital Cüzdan,Hayır,1076,5
3763,2025-06-07,2,117,10156,1,3100,3100,0.09,-280.04,-2819.96,1200,-1200,-1718.66,Mağaza,Kredi Kartı,Evet,1042,3
3764,2025-03-08,6,102,10260,3,12500,37500,0.09,3256.72,34243.28,8500,25500,8229.63,Mağaza,Kredi Kartı,Hayır,1022,0
3765,2025-10-26,3,112,10396,3,3600,10800,0.06,684.88,10115.12,2050,6150,3965.12,Online,Kredi Kartı,Hayır,1075,5
3766,2026-04-08,5,118,10933,2,1800,3600,0.12,444.54,3155.46,850,1700,1455.46,Online,Banka Kartı,Hayır,1125,10
3767,2025-04-11,7,101,10260,3,18500,55500,0.11,5831.36,49668.64,12500,37500,11423.61,Mağaza,Banka Kartı,Hayır,1031,2
3768,2025-02-25,4,119,10271,1,450,450,0.12,53.18,396.82,150,150,246.82,Mağaza,Kredi Kartı,Hayır,1012,0
3769,2025-11-28,2,120,10412,1,1250,1250,0.13,168.22,1081.78,570,570,511.78,Online,Dijital Cüzdan,Hayır,1082,7
3770,2026-01-28,6,107,11061,1,14500,14500,0.09,1339.37,13160.63,9300,9300,3860.63,Mağaza,Kredi Kartı,Hayır,1102,0
3771,2026-01-16,2,116,10393,1,2300,2300,0.08,182.62,2117.38,1050,1050,1141.49,Mağaza,Kredi Kartı,Hayır,1098,0
3772,2025-04-02,7,103,10195,1,32000,32000,0.04,1214.21,30785.79,22500,22500,7824.0,Mağaza,Banka Kartı,Hayır,1031,2
3773,2026-03-23,1,116,10367,2,2300,4600,0.17,783.46,3816.54,1050,2100,1850.12,Online,Kredi Kartı,Hayır,1113,10
3774,2025-04-19,7,111,10894,1,4200,4200,0.07,-296.99,-3903.01,2350,-2350,-1553.01,Mağaza,Nakit,Evet,1031,0
3775,2025-11-13,1,118,10594,2,1800,3600,0.18,648.03,2951.97,850,1700,1251.97,Online,Kredi Kartı,Hayır,1081,6
3776,2025-06-17,1,105,10562,2,2800,5600,0.21,1159.21,4440.79,1450,2900,1474.18,Mağaza,Banka Kartı,Hayır,1041,3
3777,2026-03-11,3,114,11102,1,5800,5800,0.02,120.5,5679.5,3350,3350,2329.5,Mağaza,Kredi Kartı,Hayır,1115,0
3778,2026-03-18,8,116,10537,1,2300,2300,0.08,180.46,2119.54,1050,1050,1143.72,Mağaza,Banka Kartı,Hayır,1120,10
3779,2025-08-06,8,105,10572,2,2800,5600,0.08,428.67,5171.33,1450,2900,2193.76,Mağaza,Nakit,Hayır,1064,0
3780,2025-08-10,1,117,10308,1,3100,3100,0.16,481.03,2618.97,1200,1200,1510.63,Mağaza,Kredi Kartı,Hayır,1057,0
3781,2026-06-12,1,119,10582,2,450,900,0.12,111.95,788.05,150,300,488.05,Mağaza,Kredi Kartı,Hayır,1137,11
3782,2025-10-05,3,113,10666,1,950,950,0.01,14.22,935.78,430,430,505.78,Online,Dijital Cüzdan,Hayır,1075,5
3783,2026-04-11,2,116,10560,2,2300,4600,0.07,337.39,4262.61,1050,2100,2311.8,Online,Dijital Cüzdan,Hayır,1122,10
3784,2025-01-30,6,112,10566,2,3600,7200,0.06,428.91,6771.09,2050,4100,2671.09,Mağaza,Kredi Kartı,Hayır,1006,0
3785,2025-12-25,3,113,11138,1,950,950,0.18,169.21,780.79,430,430,350.79,Online,Kredi Kartı,Hayır,1091,8
3786,2025-10-15,6,101,10277,1,18500,18500,0.11,2083.64,16416.36,12500,12500,3670.12,Online,Kredi Kartı,Hayır,1078,5
3787,2025-03-27,6,111,10462,1,4200,4200,0.09,395.77,3804.23,2350,2350,1454.23,Mağaza,Kredi Kartı,Hayır,1022,2
3788,2025-08-22,4,113,10622,1,950,950,0.13,127.96,822.04,430,430,392.04,Mağaza,Banka Kartı,Hayır,1060,4
3789,2025-11-09,7,114,11096,2,5800,11600,0.16,1818.43,9781.57,3350,6700,3081.57,Mağaza,Kredi Kartı,Hayır,1087,6
3790,2025-12-31,1,104,10015,1,24500,24500,0.25,6107.27,18392.73,17000,17000,1116.84,Mağaza,Kredi Kartı,Hayır,1089,8
3791,2025-09-26,1,105,10042,2,2800,5600,0.15,840.24,4759.76,1450,2900,1788.36,Online,Dijital Cüzdan,Hayır,1065,0
3792,2025-05-11,6,116,10020,2,2300,4600,0.11,520.57,4079.43,1050,2100,2122.21,Mağaza,Kredi Kartı,Hayır,1038,0
3793,2025-12-17,2,104,11040,2,24500,49000,0.11,5334.92,43665.08,17000,34000,9010.1,Mağaza,Nakit,Hayır,1090,8
3794,2025-06-29,1,109,10647,1,8900,8900,0.11,972.2,7927.8,5100,5100,2827.8,Mağaza,Banka Kartı,Hayır,1041,3
3795,2026-04-25,8,106,10607,1,6500,6500,0.06,370.5,6129.5,3800,3800,2237.55,Mağaza,Kredi Kartı,Hayır,1128,0
3796,2025-06-12,5,112,10093,2,3600,7200,0.08,609.85,7380.97,2050,4100,2788.97,Mağaza,Kredi Kartı,Hayır,1045,3
3797,2025-04-06,3,120,10081,2,1250,2500,0.11,277.9,2222.1,570,1140,1082.1,Mağaza,Kredi Kartı,Hayır,1027,2
3798,2026-05-25,6,118,11102,1,1800,1800,0.13,225.49,1574.51,850,850,724.51,Mağaza,Banka Kartı,Hayır,1134,0
3799,2025-12-31,2,106,10658,1,6500,6500,0.07,468.27,6031.73,3800,3800,2141.25,Mağaza,Kredi Kartı,Hayır,1090,8
3800,2025-12-19,8,108,10495,1,5200,5200,0.11,565.98,4634.02,3000,3000,1634.02,Mağaza,Banka Kartı,Hayır,1096,8
3801,2026-03-12,1,119,10026,2,450,900,0.13,117.71,782.29,150,300,482.29,Mağaza,Kredi Kartı,Hayır,1113,0
3802,2025-03-24,5,119,10656,2,450,900,0.17,148.95,751.05,150,300,451.05,Mağaza,Kredi Kartı,Hayır,1021,2
3803,2025-08-13,6,104,10456,1,24500,24500,0.07,1835.68,22664.32,17000,17000,5324.36,Mağaza,Dijital Cüzdan,Hayır,1062,0
3804,2026-02-16,3,118,11101,1,1800,1800,0.06,104.71,1695.29,850,850,845.29,Mağaza,Kredi Kartı,Hayır,1107,0
3805,2025-04-28,6,107,10314,1,14500,14500,0.08,1093.16,13406.84,9300,9300,4106.84,Mağaza,Dijital Cüzdan,Hayır,1030,0
3806,2026-04-27,8,112,10352,2,3600,7200,0.1,740.48,6459.52,2050,4100,2359.52,Mağaza,Kredi Kartı,Hayır,1128,0
3807,2025-07-11,6,101,10923,2,18500,37000,0.14,5093.7,31906.3,12500,25000,6427.7,Mağaza,Dijital Cüzdan,Hayır,1054,0
3808,2025-04-17,2,120,10303,2,1250,2500,0.02,60.32,2439.68,570,1140,1299.68,Online,Dijital Cüzdan,Hayır,1026,0
3809,2026-01-17,4,116,10327,1,2300,2300,0.06,149.27,2150.73,1050,1050,1176.01,Mağaza,Kredi Kartı,Hayır,1100,0
3810,2026-01-25,8,105,10123,1,2800,2800,0.07,203.88,2596.12,1450,1450,1107.17,Mağaza,Kredi Kartı,Hayır,1104,0
3811,2025-09-01,3,114,10178,2,5800,11600,0.08,878.14,10721.86,3350,6700,4021.86,Mağaza,Nakit,Hayır,1067,4
3812,2026-04-13,5,106,11032,2,6500,13000,0.18,2383.16,10616.84,3800,7600,2857.59,Online,Kredi Kartı,Hayır,1125,10
3813,2026-06-22,3,102,10002,1,12500,12500,0.07,888.54,11611.46,8500,8500,2937.29,Mağaza,Kredi Kartı,Hayır,1139,11
3814,2025-07-29,1,110,11170,1,3200,3200,0.21,685.68,2514.32,1800,1800,714.32,Mağaza,Banka Kartı,Hayır,1049,0
3815,2025-03-14,1,113,10548,1,950,950,0.14,130.79,819.21,430,430,389.21,Online,Kredi Kartı,Hayır,1017,0
3816,2025-11-05,8,102,10631,1,12500,12500,0.08,952.66,11547.34,8500,8500,2874.13,Mağaza,Kredi Kartı,Hayır,1088,6
3817,2025-07-05,5,111,10482,1,4200,4200,0.1,428.69,4223.86,2350,2350,1591.86,Mağaza,Kredi Kartı,Hayır,1053,0
3818,2025-09-10,1,111,11066,1,4200,4200,0.14,579.75,3620.25,2350,2350,1270.25,Mağaza,Kredi Kartı,Hayır,1065,4
3819,2025-01-13,7,113,10571,1,950,950,0.05,44.21,905.79,430,430,475.79,Online,Kredi Kartı,Hayır,1007,1
3820,2025-10-26,4,105,10692,3,2800,8400,0.11,923.19,7476.81,1450,4350,3014.65,Mağaza,Banka Kartı,Hayır,1076,5
3821,2025-03-17,6,101,10221,1,18500,18500,0.12,2291.93,16208.07,12500,12500,3464.95,Mağaza,Banka Kartı,Hayır,1022,2
3822,2025-02-20,1,107,10049,1,14500,14500,0.16,2308.53,12191.47,9300,9300,2891.47,Mağaza,Nakit,Hayır,1009,0
3823,2025-05-29,8,109,10952,1,8900,8900,0.09,814.11,8085.89,5100,5100,2985.89,Mağaza,Dijital Cüzdan,Hayır,1040,0
3824,2025-05-02,4,113,10360,4,950,3800,0.1,393.36,3406.64,430,1720,1686.64,Online,Kredi Kartı,Hayır,1036,0
3825,2025-07-30,6,119,10752,1,450,450,0.1,46.7,403.3,150,150,253.3,Mağaza,Dijital Cüzdan,Hayır,1054,0
3826,2025-10-07,1,105,10640,4,2800,11200,0.18,2014.99,9185.01,1450,5800,3247.23,Mağaza,Dijital Cüzdan,Hayır,1073,5
3827,2026-06-22,2,115,11052,2,1750,3500,0.04,137.38,3362.62,720,1440,2040.31,Mağaza,Kredi Kartı,Hayır,1138,11
3828,2025-06-05,2,102,10093,1,12500,12500,0.07,815.04,11684.96,8500,8500,3009.69,Mağaza,Dijital Cüzdan,Hayır,1042,3
3829,2025-08-26,8,105,10691,2,2800,5600,0.08,464.38,5135.62,1450,2900,2158.59,Mağaza,Kredi Kartı,Hayır,1064,4
3830,2026-01-11,1,111,10539,1,4200,4200,0.16,656.79,3543.21,2350,2350,1193.21,Online,Nakit,Hayır,1097,0
3831,2025-03-23,5,115,10639,1,1750,1750,0.09,162.43,1587.57,720,720,923.13,Mağaza,Dijital Cüzdan,Hayır,1021,2
3832,2026-05-07,1,118,10098,2,1800,3600,0.17,607.2,2992.8,850,1700,1292.8,Online,Dijital Cüzdan,Hayır,1129,0
3833,2025-12-22,1,116,10418,2,2300,4600,0.2,928.36,3671.64,1050,2100,1700.15,Online,Banka Kartı,Hayır,1089,8
3834,2025-09-30,2,101,10300,2,18500,37000,0.06,2159.57,34840.43,12500,25000,9317.82,Mağaza,Banka Kartı,Hayır,1066,0
3835,2025-02-13,6,114,10560,2,5800,11600,0.07,843.46,10756.54,3350,6700,4056.54,Online,Kredi Kartı,Hayır,1014,0
3836,2025-05-03,6,117,10784,1,3100,3100,0.14,422.2,2677.8,1200,1200,1571.52,Mağaza,Banka Kartı,Hayır,1038,0
3837,2025-12-15,8,111,10815,2,4200,8400,0.12,985.56,7414.44,2350,4700,2714.44,Online,Nakit,Hayır,1096,8
3838,2025-11-26,8,120,10110,2,1250,2500,0.26,639.06,1860.94,570,1140,720.94,Online,Kredi Kartı,Hayır,1088,7
3839,2026-02-13,1,101,10527,2,18500,37000,0.1,3674.33,33325.67,12500,25000,7825.79,Online,Dijital Cüzdan,Hayır,1105,9
3840,2025-11-19,7,117,10504,1,3100,3100,0.11,329.04,2770.96,1200,1200,1667.94,Mağaza,Banka Kartı,Hayır,1087,7
3841,2025-04-21,3,108,11126,1,5200,5200,0.11,588.22,4611.78,3000,3000,1611.78,Online,Banka Kartı,Hayır,1027,0
3842,2025-03-30,7,113,10606,1,950,950,0.1,90.43,859.57,430,430,429.57,Mağaza,Banka Kartı,Hayır,1023,2
3843,2026-03-09,1,115,10219,1,1750,1750,0.11,193.31,1556.69,720,720,891.18,Mağaza,Dijital Cüzdan,Hayır,1113,0
3844,2025-04-09,7,107,10129,1,14500,14500,0.18,2655.54,11844.46,9300,9300,2544.46,Online,Banka Kartı,Hayır,1031,2
3845,2026-06-23,1,120,10604,1,1250,1250,0.12,153.38,1096.62,570,570,526.62,Mağaza,Kredi Kartı,Hayır,1137,11
3846,2025-05-26,2,103,10555,1,32000,32000,0.07,2139.96,29860.04,22500,22500,6912.14,Online,Dijital Cüzdan,Hayır,1034,0
3847,2025-09-14,1,104,10782,1,24500,24500,0.14,3479.42,21020.58,17000,17000,3705.27,Mağaza,Dijital Cüzdan,Hayır,1065,4
3848,2025-07-08,1,119,10482,1,450,450,0.1,47.22,402.78,150,150,252.78,Mağaza,Banka Kartı,Hayır,1049,0
3849,2025-08-28,3,103,10248,1,32000,32000,0.05,1651.37,30348.63,22500,22500,7393.41,Mağaza,Nakit,Hayır,1059,4
3850,2026-05-18,7,108,10944,1,5200,5200,0.07,-368.84,-4831.16,3000,-3000,-1831.16,Online,Banka Kartı,Evet,1135,0
3851,2025-09-28,6,116,11092,2,2300,4600,0.03,134.76,4465.24,1050,2100,2521.52,Mağaza,Kredi Kartı,Hayır,1070,0
3852,2026-06-04,2,117,10092,2,3100,6200,0.1,642.29,5557.71,1200,2400,3352.23,Online,Banka Kartı,Hayır,1138,11
3853,2025-04-24,1,119,10529,1,450,450,0.12,54.23,395.77,150,150,245.77,Online,Banka Kartı,Hayır,1025,0
3854,2025-12-05,3,117,10514,2,3100,6200,0.13,776.71,5423.29,1200,2400,3213.11,Mağaza,Banka Kartı,Hayır,1091,8
3855,2025-12-25,7,118,10440,1,1800,1800,0.09,168.6,1631.4,850,850,781.4,Online,Banka Kartı,Hayır,1095,8
3856,2025-11-30,1,119,10833,1,450,450,0.23,102.58,347.42,150,150,197.42,Mağaza,Kredi Kartı,Hayır,1081,7
3857,2025-06-18,4,112,10439,2,3600,7200,0.12,865.36,6334.64,2050,4100,2234.64,Online,Nakit,Hayır,1044,3
3858,2025-12-05,1,108,10631,3,5200,15600,0.22,3391.04,12208.96,3000,9000,3208.96,Online,Kredi Kartı,Hayır,1089,8
3859,2025-09-18,3,116,11131,1,2300,2300,0.08,177.52,2122.48,1050,1050,1146.77,Mağaza,Kredi Kartı,Hayır,1067,0
3860,2025-07-18,1,104,10629,1,24500,24500,0.19,4734.53,19765.47,17000,17000,2468.99,Mağaza,Banka Kartı,Hayır,1049,0
3861,2025-07-30,1,102,10969,1,12500,12500,0.17,2148.21,10351.79,8500,8500,1696.52,Online,Banka Kartı,Hayır,1049,0
3862,2025-10-14,1,116,10932,1,2300,2300,0.14,328.08,1971.92,1050,1050,990.94,Online,Kredi Kartı,Hayır,1073,5
3863,2026-04-17,2,119,11033,1,450,450,0.04,17.88,432.12,150,150,282.12,Mağaza,Banka Kartı,Hayır,1122,0
3864,2026-04-27,2,110,10142,1,3200,3200,0.11,358.79,2841.21,1800,1800,1041.21,Online,Banka Kartı,Hayır,1122,0
3865,2025-01-23,5,104,11118,1,24500,24500,0.06,1533.26,22966.74,17000,17000,5622.24,Online,Kredi Kartı,Hayır,1005,0
3866,2025-04-19,1,111,10925,1,4200,4200,0.18,746.03,3453.97,2350,2350,1103.97,Online,Dijital Cüzdan,Hayır,1025,0
3867,2025-10-23,1,109,10705,1,8900,8900,0.16,1401.29,7498.71,5100,5100,2398.71,Online,Banka Kartı,Hayır,1073,5
3868,2025-01-06,1,108,10924,1,5200,5200,0.15,755.75,4444.25,3000,3000,1444.25,Mağaza,Banka Kartı,Hayır,1001,1
3869,2025-07-22,7,113,10288,1,950,950,0.11,103.87,846.13,430,430,416.13,Mağaza,Banka Kartı,Hayır,1055,0
3870,2025-11-21,5,105,10267,1,2800,2800,0.18,492.09,2307.91,1450,1450,823.29,Online,Kredi Kartı,Hayır,1085,7
3871,2025-09-01,6,108,10927,4,5200,20800,0.08,1736.02,19063.98,3000,12000,7063.98,Online,Kredi Kartı,Hayır,1070,4
3872,2025-11-23,3,119,10225,1,450,450,0.13,57.96,392.04,150,150,242.04,Mağaza,Banka Kartı,Hayır,1083,7
3873,2025-02-16,2,115,10965,1,1750,1750,0.14,236.6,1513.4,720,720,846.37,Online,Kredi Kartı,Hayır,1010,0
3874,2025-01-13,1,102,10169,1,12500,12500,0.22,2692.67,9807.33,8500,8500,1160.22,Online,Dijital Cüzdan,Hayır,1001,1
3875,2026-01-15,4,111,10323,1,4200,4200,0.1,428.51,3771.49,2350,2350,1421.49,Mağaza,Dijital Cüzdan,Hayır,1100,0
3876,2025-12-31,4,102,10095,1,12500,12500,0.19,2391.21,10108.79,8500,8500,1457.16,Mağaza,Kredi Kartı,Hayır,1092,8
3877,2025-12-08,8,119,10362,1,450,450,0.09,40.47,409.53,150,150,259.53,Online,Kredi Kartı,Hayır,1096,8
3878,2025-08-09,7,105,10959,1,2800,2800,0.07,194.44,2605.56,1450,1450,1116.48,Online,Kredi Kartı,Hayır,1063,0
3879,2025-03-14,3,119,10670,1,450,450,0.0,-1.13,-448.87,150,-150,-298.87,Mağaza,Banka Kartı,Evet,1019,0
3880,2025-02-15,3,118,10511,1,1800,1800,0.05,91.06,1708.94,850,850,858.94,Mağaza,Dijital Cüzdan,Hayır,1011,0
3881,2026-05-19,1,112,10267,1,3600,3600,0.11,380.97,3219.03,2050,2050,1169.03,Mağaza,Kredi Kartı,Hayır,1129,0
3882,2025-10-01,2,108,10800,3,5200,15600,0.13,-1982.23,-13617.77,3000,-9000,-4617.77,Online,Nakit,Evet,1074,5
3883,2025-07-27,8,118,10133,1,1800,1800,0.08,151.49,1648.51,850,850,798.51,Mağaza,Kredi Kartı,Hayır,1056,0
3884,2025-05-04,1,104,10349,3,24500,73500,0.21,15587.33,57912.67,17000,51000,6043.98,Mağaza,Banka Kartı,Hayır,1033,0
3885,2025-01-10,8,105,10547,1,2800,2800,0.1,-272.74,-2527.26,1450,-1450,-1039.35,Mağaza,Banka Kartı,Evet,1008,1
3886,2025-11-25,4,105,10763,1,2800,2800,0.07,187.99,2612.01,1450,1450,1122.83,Mağaza,Dijital Cüzdan,Hayır,1084,7
3887,2025-07-06,3,113,10268,1,950,950,0.03,30.25,919.75,430,430,489.75,Mağaza,Nakit,Hayır,1051,0
3888,2026-06-27,1,107,11006,1,14500,14500,0.14,1968.97,12531.03,9300,9300,3231.03,Mağaza,Banka Kartı,Hayır,1137,11
3889,2025-03-01,5,120,11068,1,1250,1250,0.07,83.78,1166.22,570,570,596.22,Mağaza,Kredi Kartı,Hayır,1021,0
3890,2026-03-18,3,105,11163,1,2800,2800,0.09,250.7,2549.3,1450,1450,1061.06,Mağaza,Nakit,Hayır,1115,10
3891,2025-08-05,3,117,10266,1,3100,3100,0.05,142.34,2957.66,1200,1200,1861.18,Online,Banka Kartı,Hayır,1059,0
3892,2025-01-02,2,102,10170,1,12500,12500,0.07,850.83,11649.17,8500,8500,2974.43,Mağaza,Banka Kartı,Hayır,1002,1
3893,2026-06-20,1,108,10117,1,5200,5200,0.2,1035.01,4164.99,3000,3000,1164.99,Online,Kredi Kartı,Hayır,1137,11
3894,2025-12-22,4,105,10434,1,2800,2800,0.12,337.02,2462.98,1450,1450,976.03,Mağaza,Kredi Kartı,Hayır,1092,8
3895,2025-06-14,2,120,10088,3,1250,3750,0.08,310.08,3439.92,570,1710,1729.92,Mağaza,Kredi Kartı,Hayır,1042,3
3896,2025-04-01,5,101,10964,2,18500,37000,0.11,4233.88,32766.12,12500,25000,7274.63,Mağaza,Dijital Cüzdan,Hayır,1029,2
3897,2025-06-16,6,115,10234,2,1750,3500,0.07,256.61,3243.39,720,1440,1916.91,Online,Kredi Kartı,Hayır,1046,3
3898,2025-07-26,2,106,10609,1,6500,6500,0.03,207.52,6292.48,3800,3800,2398.1,Mağaza,Dijital Cüzdan,Hayır,1050,0
3899,2025-10-09,5,117,10530,1,3100,3100,0.04,126.06,2973.94,1200,1200,1878.03,Mağaza,Kredi Kartı,Hayır,1077,5
3900,2025-03-06,2,107,11135,1,14500,14500,0.11,1667.41,12832.59,9300,9300,3532.59,Mağaza,Banka Kartı,Hayır,1018,0
3901,2026-05-31,6,105,10238,3,2800,8400,0.06,532.05,7867.95,1450,4350,3399.93,Mağaza,Kredi Kartı,Hayır,1134,0
3902,2025-06-06,1,115,10364,2,1750,3500,0.13,468.86,3031.14,720,1440,1697.23,Online,Banka Kartı,Hayır,1041,3
3903,2025-11-02,1,106,10409,1,6500,6500,0.18,1151.94,5348.06,3800,3800,1467.84,Mağaza,Banka Kartı,Hayır,1081,6
3904,2026-01-30,2,111,11003,2,4200,8400,0.06,490.09,7909.91,2350,4700,3209.91,Mağaza,Kredi Kartı,Hayır,1098,0
3905,2025-03-15,6,103,10218,2,32000,64000,0.09,5501.58,58498.42,22500,45000,12620.95,Online,Kredi Kartı,Hayır,1022,2
3906,2025-07-06,1,115,10403,1,1750,1750,0.16,271.37,1478.63,720,720,810.38,Mağaza,Banka Kartı,Hayır,1049,0
3907,2025-12-03,1,109,10345,2,8900,17800,0.16,2832.91,14967.09,5100,10200,4767.09,Online,Banka Kartı,Hayır,1089,8
3908,2025-08-28,3,104,10484,1,24500,24500,0.0,117.81,24382.19,17000,17000,7016.45,Mağaza,Dijital Cüzdan,Hayır,1059,4
3909,2026-06-17,1,116,10113,1,2300,2300,0.14,316.42,1983.58,1050,1050,1003.01,Online,Kredi Kartı,Hayır,1137,11
3910,2025-05-21,6,103,11042,1,32000,32000,0.07,2156.66,29843.34,22500,22500,6895.69,Mağaza,Dijital Cüzdan,Hayır,1038,0
3911,2025-09-22,4,113,10219,1,950,950,0.12,109.35,840.65,430,430,410.65,Mağaza,Banka Kartı,Hayır,1068,0
3912,2025-05-19,8,113,10161,4,950,3800,0.09,356.47,3443.53,430,1720,1723.53,Mağaza,Dijital Cüzdan,Hayır,1040,0
3913,2026-04-04,1,119,11094,2,450,900,0.12,107.33,792.67,150,300,492.67,Mağaza,Kredi Kartı,Hayır,1121,10
3914,2025-03-11,2,104,11031,1,24500,24500,0.09,2233.44,22266.56,17000,17000,4932.56,Mağaza,Dijital Cüzdan,Hayır,1018,0
3915,2026-01-20,6,113,11025,1,950,950,0.15,144.28,805.72,430,430,375.72,Online,Nakit,Hayır,1102,0
3916,2025-07-17,5,108,10099,1,5200,5200,0.12,642.52,5104.38,3000,3000,1744.38,Mağaza,Banka Kartı,Hayır,1053,0
3917,2025-07-24,2,109,10599,1,8900,8900,0.06,571.38,8328.62,5100,5100,3228.62,Mağaza,Nakit,Hayır,1050,0
3918,2026-03-07,5,111,10315,1,4200,4200,0.09,365.25,3834.75,2350,2350,1484.75,Mağaza,Banka Kartı,Hayır,1117,0
3919,2025-11-21,6,105,11058,2,2800,5600,0.15,864.04,4735.96,1450,2900,1764.92,Mağaza,Kredi Kartı,Hayır,1086,7
3920,2026-03-18,1,110,10226,1,3200,3200,0.2,641.46,2558.54,1800,1800,758.54,Mağaza,Banka Kartı,Hayır,1113,10
3921,2025-10-15,6,115,10479,2,1750,3500,0.08,268.64,3231.36,720,1440,1904.46,Mağaza,Banka Kartı,Hayır,1078,5
3922,2025-08-14,2,110,10491,1,3200,3200,0.08,267.42,2932.58,1800,1800,1132.58,Mağaza,Kredi Kartı,Hayır,1058,0
